날짜,위치,업종,매출
201908,경남,슈퍼마켓,95324
201909,경남,슈퍼마켓,90644
201910,경남,슈퍼마켓,85537
201911,경남,슈퍼마켓,81068
201912,경남,슈퍼마켓,84146
202001,경남,슈퍼마켓,97482
202002,경남,슈퍼마켓,90989
202003,경남,슈퍼마켓,100749
202004,경남,슈퍼마켓,94640
201901,경남,편의점,35275
201902,경남,편의점,31828
201903,경남,편의점,36366
201904,경남,편의점,37721
201905,경남,편의점,40571
201906,경남,편의점,39617
201907,경남,편의점,43123
201908,경남,편의점,43203
201909,경남,편의점,41249
201910,경남,편의점,42192
201911,경남,편의점,39116
201912,경남,편의점,39571
202001,경남,편의점,38456
202002,경남,편의점,36086
202003,경남,편의점,39545
202004,경남,편의점,38431
201901,경남,면세점,241
201902,경남,면세점,205
201903,경남,면세점,207
201904,경남,면세점,237
201905,경남,면세점,251
201906,경남,면세점,227
201907,경남,면세점,209
201908,경남,면세점,176
201909,경남,면세점,176
201910,경남,면세점,216
201911,경남,면세점,208
201912,경남,면세점,189
202001,경남,면세점,182
202002,경남,면세점,106
202003,경남,면세점,49
202004,경남,면세점,68
201901,경남,전자상거래/통신판매,5294
201902,경남,전자상거래/통신판매,3836
201903,경남,전자상거래/통신판매,3897
201904,경남,전자상거래/통신판매,3758
201905,경남,전자상거래/통신판매,3921
201906,경남,전자상거래/통신판매,3397
201907,경남,전자상거래/통신판매,4205
201908,경남,전자상거래/통신판매,4761
201909,경남,전자상거래/통신판매,3989
201910,경남,전자상거래/통신판매,3967
201911,경남,전자상거래/통신판매,3834
201912,경남,전자상거래/통신판매,3919
202001,경남,전자상거래/통신판매,4394
202002,경남,전자상거래/통신판매,5917
202003,경남,전자상거래/통신판매,4774
202004,경남,전자상거래/통신판매,4471
201901,경남,식료품,47870
201902,경남,식료품,43541
201903,경남,식료품,40825
201904,경남,식료품,39785
201905,경남,식료품,43682
201906,경남,식료품,39838
201907,경남,식료품,39326
201908,경남,식료품,44648
201909,경남,식료품,52578
201910,경남,식료품,42756
201911,경남,식료품,43153
201912,경남,식료품,46231
202001,경남,식료품,57808
202002,경남,식료품,38686
202003,경남,식료품,44288
202004,경남,식료품,43746
201901,경남,일반식료품,44443
201902,경남,일반식료품,40495
201903,경남,일반식료품,38189
201904,경남,일반식료품,37278
201905,경남,일반식료품,40378
201906,경남,일반식료품,37283
201907,경남,일반식료품,36869
201908,경남,일반식료품,41914
201909,경남,일반식료품,48177
201910,경남,일반식료품,39976
201911,경남,일반식료품,40480
201912,경남,일반식료품,43693
202001,경남,일반식료품,53421
202002,경남,일반식료품,36172
202003,경남,일반식료품,41905
202004,경남,일반식료품,41319
201901,경남,건강보조식품,3427
201902,경남,건강보조식품,3047
201903,경남,건강보조식품,2636
201904,경남,건강보조식품,2507
201905,경남,건강보조식품,3305
201906,경남,건강보조식품,2555
201907,경남,건강보조식품,2457
201908,경남,건강보조식품,2734
201909,경남,건강보조식품,4401
201910,경남,건강보조식품,2780
201911,경남,건강보조식품,2673
201912,경남,건강보조식품,2539
202001,경남,건강보조식품,4386
202002,경남,건강보조식품,2514
202003,경남,건강보조식품,2383
202004,경남,건강보조식품,2427
201901,경남,의류/잡화,55887
201902,경남,의류/잡화,46592
201903,경남,의류/잡화,59773
201904,경남,의류/잡화,56924
201905,경남,의류/잡화,61062
201906,경남,의류/잡화,54173
201907,경남,의류/잡화,51285
201908,경남,의류/잡화,44738
201909,경남,의류/잡화,48130
201910,경남,의류/잡화,57924
201911,경남,의류/잡화,59715
201912,경남,의류/잡화,56543
202001,경남,의류/잡화,48872
202002,경남,의류/잡화,39498
202003,경남,의류/잡화,37545
202004,경남,의류/잡화,42200
201901,경남,의복/직물,31192
201902,경남,의복/직물,25257
201903,경남,의복/직물,33524
201904,경남,의복/직물,32295
201905,경남,의복/직물,34711
201906,경남,의복/직물,29121
201907,경남,의복/직물,26920
201908,경남,의복/직물,21113
201909,경남,의복/직물,26480
201910,경남,의복/직물,34304
201911,경남,의복/직물,36652
201912,경남,의복/직물,33240
202001,경남,의복/직물,26598
202002,경남,의복/직물,19353
202003,경남,의복/직물,18343
202004,경남,의복/직물,22703
201901,경남,복식잡화,4160
201902,경남,복식잡화,3561
201903,경남,복식잡화,4722
201904,경남,복식잡화,4395
201905,경남,복식잡화,5055
201906,경남,복식잡화,4735
201907,경남,복식잡화,4619
201908,경남,복식잡화,4110
201909,경남,복식잡화,4137
201910,경남,복식잡화,4785
201911,경남,복식잡화,4532
201912,경남,복식잡화,4637
202001,경남,복식잡화,3788
202002,경남,복식잡화,3450
202003,경남,복식잡화,3661
202004,경남,복식잡화,3789
201901,경남,시계/귀금속/안경,9494
201902,경남,시계/귀금속/안경,8632
201903,경남,시계/귀금속/안경,10516
201904,경남,시계/귀금속/안경,9871
201905,경남,시계/귀금속/안경,10750
201906,경남,시계/귀금속/안경,9804
201907,경남,시계/귀금속/안경,9906
201908,경남,시계/귀금속/안경,9991
201909,경남,시계/귀금속/안경,8449
201910,경남,시계/귀금속/안경,9038
201911,경남,시계/귀금속/안경,8545
201912,경남,시계/귀금속/안경,8968
202001,경남,시계/귀금속/안경,9189
202002,경남,시계/귀금속/안경,8115
202003,경남,시계/귀금속/안경,7728
202004,경남,시계/귀금속/안경,7619
201901,경남,화장품,11040
201902,경남,화장품,9143
201903,경남,화장품,11011
201904,경남,화장품,10363
201905,경남,화장품,10546
201906,경남,화장품,10514
201907,경남,화장품,9842
201908,경남,화장품,9525
201909,경남,화장품,9064
201910,경남,화장품,9797
201911,경남,화장품,9986
201912,경남,화장품,9697
202001,경남,화장품,9298
202002,경남,화장품,8581
202003,경남,화장품,7813
202004,경남,화장품,8089
201901,경남,연료,188453
201902,경남,연료,164734
201903,경남,연료,190969
201904,경남,연료,189041
201905,경남,연료,208399
201906,경남,연료,198130
201907,경남,연료,196455
201908,경남,연료,208675
201909,경남,연료,188562
201910,경남,연료,203721
201911,경남,연료,206740
201912,경남,연료,212944
202001,경남,연료,205562
202002,경남,연료,180722
202003,경남,연료,172952
202004,경남,연료,153974
201901,경남,가구/가전,38429
201902,경남,가구/가전,36327
201903,경남,가구/가전,42665
201904,경남,가구/가전,37220
201905,경남,가구/가전,43867
201906,경남,가구/가전,38034
201907,경남,가구/가전,42137
201908,경남,가구/가전,46581
201909,경남,가구/가전,32899
201910,경남,가구/가전,35615
201911,경남,가구/가전,38541
201912,경남,가구/가전,38416
202001,경남,가구/가전,38038
202002,경남,가구/가전,36212
202003,경남,가구/가전,36648
202004,경남,가구/가전,36056
201901,경남,가구,8771
201902,경남,가구,8389
201903,경남,가구,9435
201904,경남,가구,8384
201905,경남,가구,8157
201906,경남,가구,7663
201907,경남,가구,8011
201908,경남,가구,7664
201909,경남,가구,7163
201910,경남,가구,8363
201911,경남,가구,7587
201912,경남,가구,8687
202001,경남,가구,8138
202002,경남,가구,8224
202003,경남,가구,7375
202004,경남,가구,6883
201901,경남,가전제품/정보통신기기,29658
201902,경남,가전제품/정보통신기기,27938
201903,경남,가전제품/정보통신기기,33229
201904,경남,가전제품/정보통신기기,28836
201905,경남,가전제품/정보통신기기,35710
201906,경남,가전제품/정보통신기기,30371
201907,경남,가전제품/정보통신기기,34127
201908,경남,가전제품/정보통신기기,38917
201909,경남,가전제품/정보통신기기,25737
201910,경남,가전제품/정보통신기기,27252
201911,경남,가전제품/정보통신기기,30955
201912,경남,가전제품/정보통신기기,29729
202001,경남,가전제품/정보통신기기,29900
202002,경남,가전제품/정보통신기기,27988
202003,경남,가전제품/정보통신기기,29273
202004,경남,가전제품/정보통신기기,29173
201901,경남,의료/보건,174418
201902,경남,의료/보건,145216
201903,경남,의료/보건,168098
201904,경남,의료/보건,164171
201905,경남,의료/보건,173126
201906,경남,의료/보건,166018
201907,경남,의료/보건,173465
201908,경남,의료/보건,178593
201909,경남,의료/보건,155929
201910,경남,의료/보건,179940
201911,경남,의료/보건,178050
201912,경남,의료/보건,180456
202001,경남,의료/보건,180433
202002,경남,의료/보건,169774
202003,경남,의료/보건,152301
202004,경남,의료/보건,164443
201901,경남,종합병원,37869
201902,경남,종합병원,30946
201903,경남,종합병원,35555
201904,경남,종합병원,35316
201905,경남,종합병원,37551
201906,경남,종합병원,35734
201907,경남,종합병원,38276
201908,경남,종합병원,39667
201909,경남,종합병원,33755
201910,경남,종합병원,37508
201911,경남,종합병원,38210
201912,경남,종합병원,38922
202001,경남,종합병원,37489
202002,경남,종합병원,32375
202003,경남,종합병원,27208
202004,경남,종합병원,31016
201901,경남,일반병의원/기타의료기관,136550
201902,경남,일반병의원/기타의료기관,114270
201903,경남,일반병의원/기타의료기관,132543
201904,경남,일반병의원/기타의료기관,128855
201905,경남,일반병의원/기타의료기관,135575
201906,경남,일반병의원/기타의료기관,130284
201907,경남,일반병의원/기타의료기관,135188
201908,경남,일반병의원/기타의료기관,138926
201909,경남,일반병의원/기타의료기관,122174
201910,경남,일반병의원/기타의료기관,142432
201911,경남,일반병의원/기타의료기관,139840
201912,경남,일반병의원/기타의료기관,141535
202001,경남,일반병의원/기타의료기관,142945
202002,경남,일반병의원/기타의료기관,137399
202003,경남,일반병의원/기타의료기관,125093
202004,경남,일반병의원/기타의료기관,133426
201901,경남,자동차,44510
201902,경남,자동차,37133
201903,경남,자동차,46391
201904,경남,자동차,43554
201905,경남,자동차,49575
201906,경남,자동차,47070
201907,경남,자동차,48404
201908,경남,자동차,49453
201909,경남,자동차,42438
201910,경남,자동차,49319
201911,경남,자동차,48691
201912,경남,자동차,47348
202001,경남,자동차,42577
202002,경남,자동차,41704
202003,경남,자동차,42939
202004,경남,자동차,45734
201901,경남,국산자동차신품,180
201902,경남,국산자동차신품,121
201903,경남,국산자동차신품,167
201904,경남,국산자동차신품,150
201905,경남,국산자동차신품,204
201906,경남,국산자동차신품,182
201907,경남,국산자동차신품,173
201908,경남,국산자동차신품,174
201909,경남,국산자동차신품,155
201910,경남,국산자동차신품,150
201911,경남,국산자동차신품,152
201912,경남,국산자동차신품,205
202001,경남,국산자동차신품,139
202002,경남,국산자동차신품,201
202003,경남,국산자동차신품,117
202004,경남,국산자동차신품,152
201901,경남,기타운송수단,2409
201902,경남,기타운송수단,2342
201903,경남,기타운송수단,3668
201904,경남,기타운송수단,3065
201905,경남,기타운송수단,3901
201906,경남,기타운송수단,3658
201907,경남,기타운송수단,3305
201908,경남,기타운송수단,3379
201909,경남,기타운송수단,3128
201910,경남,기타운송수단,3803
201911,경남,기타운송수단,3610
201912,경남,기타운송수단,3113
202001,경남,기타운송수단,2654
202002,경남,기타운송수단,3452
202003,경남,기타운송수단,4066
202004,경남,기타운송수단,4680
201901,경남,자동차 부품 및 정비,41922
201902,경남,자동차 부품 및 정비,34671
201903,경남,자동차 부품 및 정비,42556
201904,경남,자동차 부품 및 정비,40339
201905,경남,자동차 부품 및 정비,45470
201906,경남,자동차 부품 및 정비,43230
201907,경남,자동차 부품 및 정비,44925
201908,경남,자동차 부품 및 정비,45900
201909,경남,자동차 부품 및 정비,39155
201910,경남,자동차 부품 및 정비,45366
201911,경남,자동차 부품 및 정비,44930
201912,경남,자동차 부품 및 정비,44031
202001,경남,자동차 부품 및 정비,39784
202002,경남,자동차 부품 및 정비,38051
202003,경남,자동차 부품 및 정비,38756
